,clust,Customer ID,Avg Monthly Long Distance Charges,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
2112,0,4735-ASGMA,40.17,98.35,2515.3,0.0,0,1044.42,3559.7200000000003,1,0,0,0,0,0,0,1,1,0,0
2113,3,3669-LVWZB,0.0,51.0,305.95,0.0,0,0.0,305.95,1,0,0,0,0,0,0,1,0,0,1
2114,0,6892-EZDTG,21.81,91.65,365.4,0.0,0,87.24,452.64,0,0,0,0,0,1,0,1,1,0,0
2115,0,9725-SCPZG,1.13,90.85,90.85,0.0,0,1.13,91.97999999999999,0,0,0,0,0,1,0,1,1,0,0
2116,1,5884-GCYMI,38.53,69.4,69.4,0.0,0,38.53,107.93,0,0,0,0,0,1,1,0,0,0,1
2117,3,7853-GVUDZ,3.09,20.15,20.15,0.0,0,3.09,23.24,0,0,0,0,0,1,0,1,0,1,0
2118,0,3943-KDREE,17.53,74.95,1834.95,0.0,0,455.78000000000003,2290.73,1,0,0,0,0,0,0,1,1,0,0
2119,0,9239-ZBZZV,0.0,47.95,305.1,0.0,0,0.0,305.1,0,0,0,0,0,1,0,1,1,0,0
2120,0,4398-HSCJH,3.64,63.6,155.65,0.0,0,10.92,166.57,0,0,0,0,0,1,0,1,1,0,0
2121,3,4430-UZIPO,0.0,36.85,108.7,0.0,0,0.0,108.7,0,0,0,0,0,1,0,1,0,0,1
2122,0,4855-SNKMY,4.41,44.1,44.1,0.0,0,4.41,48.510000000000005,0,0,0,0,0,1,0,1,1,0,0
2123,0,8008-HAWED,0.0,50.75,712.75,0.0,10,0.0,722.75,0,0,0,0,1,0,0,1,1,0,0
2124,0,1502-XFCVR,14.99,106.45,6145.85,0.0,0,869.42,7015.27,0,0,1,0,0,0,0,1,1,0,0
2125,0,9692-TUSXH,35.7,96.05,1740.7,0.0,0,642.6,2383.3,0,0,0,0,1,0,0,1,1,0,0
2126,0,7912-SYRQT,18.99,75.1,552.95,0.0,0,132.92999999999998,685.88,0,0,0,0,0,1,0,1,1,0,0
2127,3,8292-TYSPY,4.3,55.0,1046.5,0.0,30,81.7,1158.2,0,0,0,0,1,0,0,1,0,1,0
2128,0,1867-BDVFH,9.14,74.35,834.2,0.0,0,100.54,934.74,0,0,0,0,1,0,0,1,1,0,0
2129,3,2359-QWQUL,9.51,104.7,4134.85,0.0,0,370.89,4505.740000000001,1,0,0,0,0,0,0,1,0,1,0
2130,3,9103-TCIHJ,40.66,55.7,899.8,0.0,0,609.9,1509.6999999999998,0,0,0,0,1,0,0,1,0,0,1
2131,1,4140-WJAWW,6.17,19.85,108.05,0.0,0,30.85,138.9,1,0,0,0,0,0,1,0,0,1,0
2132,0,6653-CBBOM,15.92,70.3,70.3,0.0,0,15.92,86.22,0,0,0,0,0,1,0,1,1,0,0
2133,1,6101-IMRMM,16.58,94.5,575.45,0.0,10,99.47999999999999,684.9300000000001,0,0,0,0,0,1,1,0,0,0,1
2134,3,8943-URTMR,29.04,79.65,152.7,0.0,0,58.08,210.77999999999997,0,0,0,0,0,1,0,1,0,0,1
2135,0,2955-PSXOE,43.52,20.2,20.2,0.0,0,43.52,63.72,1,0,0,0,0,0,0,1,1,0,0
2136,3,7762-URZQH,23.51,106.05,6981.35,0.0,0,1551.66,8533.01,1,0,0,0,0,0,0,1,0,1,0
2137,0,6907-NZZIJ,13.35,99.15,3615.6,0.0,30,480.59999999999997,4126.2,1,0,0,0,0,0,0,1,1,0,0
2138,2,2911-UREFD,0.0,55.9,2184.35,0.0,0,0.0,2184.35,1,0,0,0,0,0,1,0,1,0,0
2139,0,3744-ZRRDZ,12.76,82.35,1852.85,0.0,0,267.96,2120.81,0,0,0,0,1,0,0,1,1,0,0
2140,3,5673-TIYIB,0.0,40.4,77.15,0.0,0,0.0,77.15,0,0,0,0,0,1,0,1,0,1,0
2141,2,1602-IJQQE,29.11,75.35,338.1,0.0,0,116.44,454.54,0,0,0,0,0,1,1,0,1,0,0
2142,0,4628-WQCQQ,25.51,85.15,3030.6,0.0,0,892.85,3923.45,1,0,0,0,0,0,0,1,1,0,0
2143,0,1644-IRKSF,20.02,93.8,3124.5,0.0,0,660.66,3785.16,1,0,0,0,0,0,0,1,1,0,0
2144,0,3705-PSNGL,25.4,20.4,930.45,0.0,0,1143.0,2073.45,0,0,1,0,0,0,0,1,1,0,0
2145,3,2606-RMDHZ,0.0,30.5,208.7,0.0,0,0.0,208.7,0,0,0,0,0,1,0,1,0,1,0
2146,1,6861-OKBCE,33.06,20.1,221.35,0.0,0,363.66,585.01,0,0,0,0,1,0,1,0,0,1,0
2147,2,9940-RHLFB,26.06,75.3,75.3,0.0,0,26.06,101.36,0,0,0,0,0,1,1,0,1,0,0
2148,1,1383-EZRWL,48.22,20.05,164.85,0.0,0,337.53999999999996,502.39,0,0,0,0,0,1,1,0,0,0,1
2149,2,4759-TRPLW,29.63,70.4,70.4,0.0,0,29.63,100.03,0,0,0,0,0,1,1,0,1,0,0
2150,0,8563-IIOXK,36.14,49.75,331.3,0.0,0,252.98000000000002,584.28,0,0,0,0,0,1,0,1,1,0,0
2151,0,2982-VPSGI,25.67,94.0,1078.9,0.0,0,282.37,1361.27,0,0,0,0,1,0,0,1,1,0,0
2152,0,8199-ZLLSA,22.66,118.35,7804.15,0.0,0,1518.22,9322.369999999999,1,0,0,0,0,0,0,1,1,0,0
2153,0,4625-EWPTF,0.0,30.45,226.45,0.0,0,0.0,226.45,0,0,0,0,0,1,0,1,1,0,0
2154,0,5980-NOPLP,11.24,96.1,4364.1,0.0,0,494.56,4858.660000000001,1,0,0,0,0,0,0,1,1,0,0
2155,0,9874-QLCLH,4.91,104.2,1743.5,0.0,0,83.47,1826.97,0,0,0,0,1,0,0,1,1,0,0
2156,0,6000-APYLU,20.34,80.8,713.1,0.0,0,183.06,896.1600000000001,1,0,0,0,0,0,0,1,1,0,0
2157,3,0947-IDHRQ,39.21,80.3,526.7,0.0,10,274.47,811.1700000000001,1,0,0,0,0,0,0,1,0,0,1
2158,0,9048-JVYVF,35.64,69.35,191.35,0.0,0,106.92,298.27,1,0,0,0,0,0,0,1,1,0,0
2159,0,1902-XBTFB,39.58,89.4,2001.5,0.0,0,870.76,2872.26,0,0,0,0,1,0,0,1,1,0,0
2160,0,2794-XIMMO,0.0,60.45,3184.25,0.0,0,0.0,3184.25,1,0,0,0,0,0,0,1,1,0,0
2161,0,8382-SHQEH,29.0,84.9,764.95,0.0,0,232.0,996.95,1,0,0,0,0,0,0,1,1,0,0
2162,0,2983-ZANRP,8.5,73.55,145.4,0.0,0,17.0,162.4,1,0,0,0,0,0,0,1,1,0,0
2163,2,7845-URHJN,11.35,20.15,156.25,0.0,0,90.8,247.05,1,0,0,0,0,0,1,0,1,0,0
2164,1,3034-ZBEQN,0.0,34.7,1604.5,0.0,0,0.0,1604.5,1,0,0,0,0,0,1,0,0,0,1
2165,2,0302-JOIVN,16.88,101.15,842.9,0.0,0,135.04,977.9399999999999,1,0,0,0,0,0,1,0,1,0,0
2166,0,5366-IJEQJ,5.54,88.7,1761.45,0.0,0,110.8,1872.25,0,0,0,0,1,0,0,1,1,0,0
2167,0,1981-INRFU,8.32,79.75,164.5,0.0,0,16.64,181.14,1,0,0,0,0,0,0,1,1,0,0
2168,3,4971-PUYQO,11.09,94.55,2724.6,0.0,0,299.43,3024.0299999999997,1,0,0,0,0,0,0,1,0,0,1
2169,0,1527-SXDPN,46.59,96.25,4990.25,0.0,120,2422.6800000000003,7532.93,1,0,0,0,0,0,0,1,1,0,0
2170,0,8634-CILSZ,20.44,104.7,7220.35,0.0,0,1410.3600000000001,8630.710000000001,0,1,0,0,0,0,0,1,1,0,0
2171,3,6682-QJDGB,8.08,55.25,2139.2,0.0,0,323.2,2462.3999999999996,1,0,0,0,0,0,0,1,0,0,1
2172,0,8780-IXSTS,1.15,90.1,521.3,0.0,0,6.8999999999999995,528.1999999999999,1,0,0,0,0,0,0,1,1,0,0
2173,2,9530-EHPOH,15.03,53.75,608.0,0.0,0,165.32999999999998,773.3299999999999,0,0,0,0,1,0,1,0,1,0,0
2174,2,0345-HKJVM,2.6,89.3,577.6,0.0,0,15.600000000000001,593.2,1,0,0,0,0,0,1,0,1,0,0
2175,0,3049-SOLAY,23.26,95.2,292.85,0.0,20,69.78,382.63,1,0,0,0,0,0,0,1,1,0,0
2176,0,3235-ETOOB,47.91,74.5,609.9,0.0,0,383.28,993.18,1,0,0,0,0,0,0,1,1,0,0
2177,0,8058-INTPH,22.48,79.65,79.65,0.0,0,22.48,102.13000000000001,1,0,0,0,0,0,0,1,1,0,0
2178,3,8821-XNHVZ,39.79,80.05,80.05,0.0,0,39.79,119.84,1,0,0,0,0,0,0,1,0,0,1
2179,0,2082-OJVTK,4.0,89.2,2698.35,0.0,0,116.0,2814.35,1,0,0,0,0,0,0,1,1,0,0
2180,0,5940-NFXKV,14.09,83.65,1465.75,0.0,130,267.71,1863.46,1,0,0,0,0,0,0,1,1,0,0
2181,2,8053-WWDRO,31.7,19.5,146.3,0.0,0,190.2,336.5,1,0,0,0,0,0,1,0,1,0,0
2182,1,9564-KCLHR,6.44,51.25,51.25,0.0,0,6.44,57.69,1,0,0,0,0,0,1,0,0,0,1
2183,0,2082-CEFLT,11.73,45.6,45.6,0.0,0,11.73,57.33,0,0,0,0,0,1,0,1,1,0,0
2184,0,1213-NGCUN,48.89,49.65,267.35,0.0,0,293.34000000000003,560.69,0,0,0,0,0,1,0,1,1,0,0
2185,0,5688-KZTSN,31.14,20.0,288.05,0.0,0,467.1,755.1500000000001,1,0,0,0,0,0,0,1,1,0,0
2186,0,2894-QOJRX,0.0,34.0,853.0,0.0,0,0.0,853.0,0,0,0,1,0,0,0,1,1,0,0
2187,2,3143-JQEGI,17.83,88.35,1222.8,0.0,0,231.78999999999996,1454.59,1,0,0,0,0,0,1,0,1,0,0
2188,0,6386-SZZKH,6.45,107.95,5293.2,0.0,0,316.05,5609.25,1,0,0,0,0,0,0,1,1,0,0
2189,0,3521-SYVOR,3.27,64.75,2345.2,0.0,0,120.99,2466.1899999999996,0,0,0,1,0,0,0,1,1,0,0
2190,2,9526-JAWYF,6.24,89.8,2335.3,0.0,0,162.24,2497.54,0,0,0,1,0,0,1,0,1,0,0
2191,1,5649-VUKMC,34.81,95.5,1115.15,0.0,0,417.72,1532.8700000000001,1,0,0,0,0,0,1,0,0,0,1
2192,0,4919-IKATY,36.88,84.5,453.75,0.0,0,184.4,638.15,0,0,0,0,0,1,0,1,1,0,0
2193,3,9050-QLROH,28.59,90.7,1597.25,0.0,0,514.62,2111.87,1,0,0,0,0,0,0,1,0,1,0
2194,0,0877-SDMBN,43.47,103.95,5639.05,0.0,0,2347.38,7986.43,1,0,0,0,0,0,0,1,1,0,0
2195,0,8065-YKXKD,5.63,74.75,799.65,0.0,0,56.3,855.9499999999999,1,0,0,0,0,0,0,1,1,0,0
2196,0,9637-EIHEQ,22.82,50.8,50.8,0.0,0,22.82,73.62,1,0,0,0,0,0,0,1,1,0,0
2197,0,9689-PTNPG,39.03,80.25,144.55,0.0,10,78.06,232.61,0,0,0,0,0,1,0,1,1,0,0
2198,0,9465-RWMXL,22.57,78.9,2447.95,0.0,0,722.24,3170.1899999999996,0,0,0,1,0,0,0,1,1,0,0
2199,0,2362-IBOOY,43.97,84.75,3050.15,0.0,0,1582.92,4633.07,0,0,0,1,0,0,0,1,1,0,0
2200,2,0843-WTBXE,16.43,85.45,4517.25,0.0,0,870.79,5388.04,1,0,0,0,0,0,1,0,1,0,0
2201,1,5515-IDEJJ,45.77,19.9,19.9,0.0,0,45.77,65.67,0,0,0,0,0,1,1,0,0,0,1
2202,0,5376-DEQCP,27.12,70.6,70.6,0.0,0,27.12,97.72,1,0,0,0,0,0,0,1,1,0,0
2203,3,9095-HFAFX,20.2,81.0,389.6,0.0,10,101.0,500.6,0,0,0,0,0,1,0,1,0,1,0
2204,0,2379-ENZGV,39.32,84.85,523.5,0.0,0,235.92000000000002,759.4200000000001,0,0,0,0,0,1,0,1,1,0,0
2205,3,2722-VOJQL,24.23,105.65,6903.1,0.0,0,1550.72,8453.82,1,0,0,0,0,0,0,1,0,1,0
2206,0,5228-EXCET,12.54,80.85,1008.7,0.0,0,163.01999999999998,1171.72,1,0,0,0,0,0,0,1,1,0,0
2207,2,7394-FKDNK,26.51,89.45,853.1,0.0,0,238.59,1091.69,0,0,0,0,0,1,1,0,1,0,0
2208,3,6331-LWDTQ,33.75,72.15,794.25,0.0,80,337.5,1211.75,1,0,0,0,0,0,0,1,0,1,0
2209,2,1597-FZREH,41.64,76.4,160.8,0.0,0,83.28,244.08,0,0,0,0,0,1,1,0,1,0,0
2210,0,0727-IWKVK,19.18,79.9,741.7,0.0,0,172.62,914.32,0,0,0,0,0,1,0,1,1,0,0
2211,1,3512-IZIKN,42.67,65.3,4759.75,0.0,0,2986.9,7746.65,0,1,0,0,0,0,1,0,0,1,0
2212,1,6141-OOXUQ,17.25,19.65,19.65,0.0,0,17.25,36.9,0,0,0,0,0,1,1,0,0,0,1
2213,3,7503-ZGUZJ,22.3,84.65,84.65,0.0,40,22.3,146.95000000000002,1,0,0,0,0,0,0,1,0,0,1
2214,0,8718-PTMEZ,0.0,31.05,347.25,0.0,0,0.0,347.25,1,0,0,0,0,0,0,1,1,0,0
2215,3,2207-OBZNX,34.49,51.0,354.05,0.0,0,241.43,595.48,1,0,0,0,0,0,0,1,0,0,1
2216,0,6142-VSJQO,40.42,44.35,44.35,0.0,0,40.42,84.77000000000001,1,0,0,0,0,0,0,1,1,0,0
2217,0,6437-UKHMV,28.92,79.7,586.05,0.0,0,202.44,788.49,1,0,0,0,0,0,0,1,1,0,0
2218,3,1114-CENIM,6.7,55.0,3092.65,0.0,0,361.8,3454.4500000000003,1,0,0,0,0,0,0,1,0,1,0
2219,3,6289-CPNLD,33.32,73.9,2405.05,0.0,0,1099.56,3504.61,0,0,0,1,0,0,0,1,0,0,1
2220,0,5536-SLHPM,19.41,77.75,4458.15,0.0,0,1067.55,5525.7,1,0,0,0,0,0,0,1,1,0,0
2221,2,8837-VVWLQ,32.31,84.95,668.4,0.0,0,258.48,926.88,1,0,0,0,0,0,1,0,1,0,0
2222,0,2696-NARTR,44.94,73.85,926.25,0.0,0,494.34,1420.59,1,0,0,0,0,0,0,1,1,0,0
2223,0,7614-QVWQL,0.0,51.8,2541.25,0.0,50,0.0,2591.25,1,0,0,0,0,0,0,1,1,0,0
2224,1,1809-DMJHQ,23.89,46.0,221.7,0.0,0,119.45,341.15,1,0,0,0,0,0,1,0,0,0,1
2225,1,6923-EFPNL,9.98,51.75,201.1,0.0,0,39.92,241.01999999999998,1,0,0,0,0,0,1,0,0,1,0
2226,0,9574-RKJIF,28.85,94.4,2838.7,0.0,80,865.5,3784.2,0,0,0,1,0,0,0,1,1,0,0
2227,3,2619-WFQWU,2.24,70.15,70.15,0.0,0,2.24,72.39,1,0,0,0,0,0,0,1,0,0,1
2228,3,0778-NELLA,0.0,34.7,296.1,0.0,0,0.0,296.1,1,0,0,0,0,0,0,1,0,1,0
2229,0,4614-NUVZD,22.86,81.1,81.1,0.0,0,22.86,103.96,1,0,0,0,0,0,0,1,1,0,0
2230,1,3803-KMQFW,37.92,20.55,20.55,0.0,0,37.92,58.47,1,0,0,0,0,0,1,0,0,1,0
2231,0,6804-GDMOI,41.23,106.6,6428.4,0.0,0,2515.0299999999997,8943.43,1,0,0,0,0,0,0,1,1,0,0
2232,0,9572-MTILT,49.31,106.75,6252.9,0.0,40,2909.29,9202.189999999999,1,0,0,0,0,0,0,1,1,0,0
2233,0,9611-CTWIH,16.15,89.45,240.45,0.0,0,48.449999999999996,288.9,1,0,0,0,0,0,0,1,1,0,0
2234,0,0329-GTIAJ,30.18,97.9,315.3,0.0,0,90.53999999999999,405.84000000000003,1,0,0,0,0,0,0,1,1,0,0
2235,3,6629-CZTTH,48.22,55.7,55.7,0.0,0,48.22,103.92,1,0,0,0,0,0,0,1,0,1,0
2236,0,5364-EVNIB,30.88,79.8,973.45,0.0,0,401.44,1374.89,1,0,0,0,0,0,0,1,1,0,0
2237,0,5087-SUURX,0.0,39.05,669.85,0.0,0,0.0,669.85,1,0,0,0,0,0,0,1,1,0,0
2238,3,4929-BSTRX,1.59,53.55,53.55,0.0,0,1.59,55.14,1,0,0,0,0,0,0,1,0,1,0
2239,2,2225-ZRGSG,5.48,93.9,6579.05,0.0,0,383.6,6962.650000000001,0,1,0,0,0,0,1,0,1,0,0
2240,0,5271-YNWVR,23.67,113.15,7856.0,0.0,0,1609.5600000000002,9465.56,0,1,0,0,0,0,0,1,1,0,0
2241,0,6330-JKLPC,11.5,80.5,896.9,0.0,0,126.5,1023.4,0,0,0,0,1,0,0,1,1,0,0
2242,3,4667-OHGKG,49.2,19.3,19.3,0.0,0,49.2,68.5,1,0,0,0,0,0,0,1,0,1,0
2243,3,1660-HSOOQ,4.18,49.65,49.65,0.0,40,4.18,93.83000000000001,1,0,0,0,0,0,0,1,0,1,0
2244,1,7253-UVNDW,45.2,54.35,2460.15,0.0,0,2079.2000000000003,4539.35,1,0,0,0,0,0,1,0,0,1,0
2245,0,7228-OMTPN,49.14,88.45,370.65,0.0,0,196.56,567.21,1,0,0,0,0,0,0,1,1,0,0
2246,3,2344-JMOGN,17.47,94.85,890.6,0.0,0,157.23,1047.83,1,0,0,0,0,0,0,1,0,1,0
2247,0,3799-ISUZQ,35.42,69.95,529.5,0.0,0,247.94,777.44,1,0,0,0,0,0,0,1,1,0,0
2248,3,1794-HBQTJ,6.54,48.6,48.6,0.0,0,6.54,55.14,0,0,0,0,0,1,0,1,0,1,0
2249,0,4818-DRBQT,26.03,80.15,2265.25,0.0,0,754.87,3020.12,0,0,0,1,0,0,0,1,1,0,0
2250,0,1320-HTRDR,47.51,75.5,220.6,0.0,0,142.53,363.13,0,0,0,0,0,1,0,1,1,0,0
2251,0,1493-AMTIE,10.98,20.2,20.2,0.0,0,10.98,31.18,0,0,0,0,0,1,0,1,1,0,0
2252,3,6424-ELEYH,35.18,74.75,229.5,0.0,0,105.53999999999999,335.03999999999996,0,0,0,0,0,1,0,1,0,1,0
2253,3,4391-RESHN,16.28,104.05,2470.1,0.0,0,374.44000000000005,2844.54,0,0,0,0,1,0,0,1,0,1,0
2254,0,6821-BUXUX,17.02,96.65,1244.5,0.0,0,221.26,1465.76,0,0,0,0,1,0,0,1,1,0,0
2255,0,9801-GDWGV,34.74,103.45,3994.45,0.0,0,1354.8600000000001,5349.3099999999995,0,0,0,1,0,0,0,1,1,0,0
2256,0,2320-JRSDE,7.49,19.9,19.9,0.0,0,7.49,27.39,1,0,0,0,0,0,0,1,1,0,0
2257,2,0601-WZHJF,0.0,46.35,667.7,0.0,0,0.0,667.7,0,0,0,0,1,0,1,0,1,0,0
2258,2,5143-WMWOG,17.61,19.95,19.95,0.0,0,17.61,37.56,1,0,0,0,0,0,1,0,1,0,0
2259,2,5393-RXQSZ,19.32,79.6,79.6,0.0,0,19.32,98.91999999999999,1,0,0,0,0,0,1,0,1,0,0
2260,0,0231-LXVAP,44.56,75.9,75.9,0.0,0,44.56,120.46000000000001,1,0,0,0,0,0,0,1,1,0,0
2261,2,9444-JTXHZ,35.15,76.2,76.2,0.0,50,35.15,161.35,1,0,0,0,0,0,1,0,1,0,0
2262,1,5510-BOIUJ,12.81,19.25,19.25,0.0,0,12.81,32.06,1,0,0,0,0,0,1,0,0,1,0
2263,0,4471-KXAUH,10.73,84.3,3588.4,0.0,0,450.66,4039.06,1,0,0,0,0,0,0,1,1,0,0
2264,0,7638-QVMVY,26.09,79.0,522.95,0.0,0,182.63,705.58,1,0,0,0,0,0,0,1,1,0,0
2265,0,3244-DCJWY,23.0,70.25,70.25,0.0,0,23.0,93.25,0,0,0,0,0,1,0,1,1,0,0
2266,1,7812-FZHPE,18.26,24.1,409.9,0.0,0,310.42,720.3199999999999,0,0,0,0,1,0,1,0,0,1,0
2267,0,4797-AXPXK,43.48,60.0,60.0,0.0,10,43.48,113.47999999999999,0,0,0,0,0,1,0,1,1,0,0
2268,0,5229-PRWKT,24.76,86.55,649.65,0.0,0,198.08,847.73,0,0,0,0,0,1,0,1,1,0,0
2269,0,5057-LCOUI,0.0,50.75,2011.4,0.0,0,0.0,2011.4,0,0,0,1,0,0,0,1,1,0,0
2270,0,0156-FVPTA,27.24,54.2,1152.7,0.0,0,599.28,1751.98,0,0,0,0,1,0,0,1,1,0,0
2271,0,1984-FCOWB,41.88,109.5,7674.55,0.0,150,2931.6000000000004,10756.150000000001,0,1,0,0,0,0,0,1,1,0,0
2272,2,0654-HMSHN,42.65,104.4,2157.95,0.0,0,895.65,3053.6,0,0,0,0,1,0,1,0,1,0,0
2273,0,5196-SGOAK,9.05,75.7,75.7,0.0,0,9.05,84.75,0,0,0,0,0,1,0,1,1,0,0
2274,0,6108-OQZDQ,9.98,97.95,384.5,0.0,0,39.92,424.42,0,0,0,0,0,1,0,1,1,0,0
2275,3,0363-QJVFX,27.69,108.15,3432.9,0.0,0,886.08,4318.9800000000005,0,0,0,1,0,0,0,1,0,1,0
2276,3,9840-DVNDC,6.4,80.5,463.05,0.0,10,38.400000000000006,511.45000000000005,1,0,0,0,0,0,0,1,0,1,0
2277,3,8042-JVNFH,35.28,71.35,71.35,0.0,0,35.28,106.63,1,0,0,0,0,0,0,1,0,1,0
2278,2,3374-LXDEV,8.59,89.4,1132.35,0.0,0,111.67,1244.02,0,0,0,0,1,0,1,0,1,0,0
2279,1,5049-GLYVG,47.26,20.6,20.6,0.0,0,47.26,67.86,0,0,0,0,0,1,1,0,0,1,0
2280,0,5883-GTGVD,2.19,99.95,1931.75,0.0,0,41.61,1973.36,0,0,0,0,1,0,0,1,1,0,0
2281,3,4817-QRJSX,49.5,81.0,818.05,0.0,0,495.0,1313.05,0,0,0,0,1,0,0,1,0,1,0
2282,3,9985-MWVIX,42.09,70.15,70.15,0.0,0,42.09,112.24000000000001,0,0,0,0,0,1,0,1,0,1,0
2283,0,2237-ZFSMY,4.48,95.55,3692.85,0.0,0,174.72000000000003,3867.5699999999997,0,0,0,1,0,0,0,1,1,0,0
2284,0,6711-VTNRE,27.72,87.55,3078.1,0.0,0,997.92,4076.02,1,0,0,0,0,0,0,1,1,0,0
2285,0,4548-SDBKE,34.49,85.2,474.8,0.0,0,172.45000000000002,647.25,0,0,0,0,0,1,0,1,1,0,0
2286,0,8066-POXGX,0.0,35.1,446.1,0.0,0,0.0,446.1,0,0,0,0,1,0,0,1,1,0,0
2287,0,4143-OOBWZ,25.11,81.3,416.3,0.0,0,125.55,541.85,0,0,0,0,0,1,0,1,1,0,0
2288,0,7854-EKTJL,29.81,19.6,35.85,0.0,0,59.62,95.47,1,0,0,0,0,0,0,1,1,0,0
2289,0,9102-IAYHT,47.76,85.45,1451.6,0.0,0,811.92,2263.52,1,0,0,0,0,0,0,1,1,0,0
2290,0,3422-LYEPQ,18.84,71.0,71.0,0.0,0,18.84,89.84,0,0,0,0,0,1,0,1,1,0,0
2291,0,4361-JEIVL,7.14,44.4,44.4,0.0,0,7.14,51.54,0,0,0,0,0,1,0,1,1,0,0
2292,0,9507-EXLTT,23.63,79.35,79.35,0.0,0,23.63,102.97999999999999,0,0,0,0,0,1,0,1,1,0,0
2293,0,9846-GKXAS,1.34,90.8,809.75,0.0,0,12.06,821.81,0,0,0,0,0,1,0,1,1,0,0
2294,0,6017-PPLPX,16.49,70.45,1470.95,0.0,0,329.79999999999995,1800.75,1,0,0,0,0,0,0,1,1,0,0
2295,0,4581-SSPWD,5.2,75.8,246.3,0.0,10,15.600000000000001,271.90000000000003,0,0,0,0,0,1,0,1,1,0,0
2296,2,0378-NHQXU,17.91,88.25,1460.65,0.0,0,304.47,1765.1200000000001,1,0,0,0,0,0,1,0,1,0,0
2297,2,4512-ZUIYL,37.76,70.0,153.05,0.0,0,75.52,228.57,0,0,0,0,0,1,1,0,1,0,0
2298,0,7969-AULMZ,9.06,97.35,2119.5,0.0,0,190.26000000000002,2309.76,1,0,0,0,0,0,0,1,1,0,0
2299,0,0568-ONFPC,40.05,25.9,135.0,0.0,0,200.25,335.25,0,0,0,0,0,1,0,1,1,0,0
2300,0,0733-VUNUW,8.99,55.65,1400.55,0.0,60,215.76,1676.31,1,0,0,0,0,0,0,1,1,0,0
2301,0,4550-EVXNY,49.24,69.65,69.65,0.0,0,49.24,118.89000000000001,0,0,0,0,0,1,0,1,1,0,0
2302,0,2968-SSGAA,45.21,100.6,1060.2,0.0,0,452.1,1512.3000000000002,1,0,0,0,0,0,0,1,1,0,0
2303,3,6777-TGHTM,29.8,106.95,5785.5,0.0,0,1579.4,7364.9,1,0,0,0,0,0,0,1,0,1,0
2304,0,3538-WZPHD,0.0,29.6,79.45,0.0,0,0.0,79.45,0,0,0,0,0,1,0,1,1,0,0
2305,0,8610-WFCJF,49.63,95.6,4783.5,0.0,0,2431.8700000000003,7215.370000000001,1,0,0,0,0,0,0,1,1,0,0
2306,0,4905-JEFDW,0.0,41.6,470.6,0.0,0,0.0,470.6,1,0,0,0,0,0,0,1,1,0,0
2307,3,7881-INRLC,14.12,100.85,4740.0,0.0,0,635.4,5375.4,0,0,1,0,0,0,0,1,0,1,0
2308,2,0117-LFRMW,0.0,40.2,1448.8,0.0,0,0.0,1448.8,1,0,0,0,0,0,1,0,1,0,0
2309,2,6172-FECYY,39.6,84.5,4254.85,0.0,0,1940.4,6195.25,0,0,1,0,0,0,1,0,1,0,0
2310,1,4786-UKSNZ,11.25,20.2,20.2,0.0,0,11.25,31.45,0,0,0,0,0,1,1,0,0,1,0
2311,0,4192-GORJT,39.36,94.45,498.1,0.0,0,196.8,694.9000000000001,1,0,0,0,0,0,0,1,1,0,0
2312,0,7240-ETPTR,0.0,48.75,442.2,0.0,10,0.0,452.2,1,0,0,0,0,0,0,1,1,0,0
2313,0,2202-CUYXZ,36.07,84.85,84.85,0.0,0,36.07,120.91999999999999,1,0,0,0,0,0,0,1,1,0,0
2314,1,5995-OIGLP,7.97,56.65,654.85,0.0,0,95.64,750.49,1,0,0,0,0,0,1,0,0,1,0
2315,1,6261-RCVNS,5.75,73.9,3160.55,0.0,0,241.5,3402.05,0,0,1,0,0,0,1,0,0,1,0
2316,3,7951-QKZPL,35.31,24.5,740.3,35.05,0,1165.23,1870.48,1,0,0,0,0,0,0,1,0,1,0
2317,0,3640-PHQXK,6.33,89.9,2806.9,41.18,0,196.23,2961.9500000000003,1,0,0,0,0,0,0,1,1,0,0
2318,0,8019-ENHXU,34.65,99.45,4138.05,30.46,140,1455.3,5702.89,0,0,1,0,0,0,0,1,1,0,0
2319,1,9033-EOXWV,42.58,74.05,872.65,48.61,0,510.96,1335.0,1,0,0,0,0,0,1,0,0,1,0
2320,0,1522-VVDMG,19.23,89.75,608.8,26.02,0,134.61,717.39,1,0,0,0,0,0,0,1,1,0,0
2321,0,9185-TQCVP,21.3,85.15,1139.2,38.48,0,298.2,1398.92,1,0,0,0,0,0,0,1,1,0,0
2322,0,8063-RJYNF,20.44,94.25,1483.25,0.0,140,327.04,1950.29,1,0,0,0,0,0,0,1,1,0,0
2323,1,0687-ZVTHB,26.75,72.45,4653.85,14.23,0,1738.75,6378.370000000001,0,0,1,0,0,0,1,0,0,1,0
2324,0,9661-ACXBS,33.46,105.2,4400.75,40.15,0,1405.32,5765.92,0,0,1,0,0,0,0,1,1,0,0
